01. Ano,02. Nome Região (Portugal),03. Âmbito Geográfico,04. Filtro 1,05. Filtro 2,06. Filtro 3,07. Escala,08. Símbolo,09. Valor
2019,Barcelos,Município,Básico - 1º ciclo,,,,,466.0
2019,Barcelos,Município,Básico - 2º ciclo,,,,,345.8
2019,Barcelos,Município,Básico - 3º ciclo,,,,,369.9
2019,Barcelos,Município,Nenhum,,,,,75.4
2019,Barcelos,Município,Secundário,,,,,579.7
2019,Barcelos,Município,Superior,,,,,377.3
2019,Barcelos,Município,Total,,,,,2214.2
2019,Barrancos,Município,Básico - 1º ciclo,,,,,12.1
2019,Barrancos,Município,Básico - 2º ciclo,,,,,16.6
2019,Barrancos,Município,Básico - 3º ciclo,,,,,14.7
2019,Barrancos,Município,Nenhum,,,,,9.5
2019,Barrancos,Município,Secundário,,,,,34.8
2019,Barrancos,Município,Superior,,,,,4.5
2019,Barrancos,Município,Total,,,,,92.2
2019,Barreiro,Município,Básico - 1º ciclo,,,,,407.8
2019,Barreiro,Município,Básico - 2º ciclo,,,,,478.2
2019,Barreiro,Município,Básico - 3º ciclo,,,,,611.8
2019,Barreiro,Município,Nenhum,,,,,226.2
2019,Barreiro,Município,Secundário,,,,,865.7
2019,Barreiro,Município,Superior,,,,,289.3
2019,Barreiro,Município,Total,,,,,2878.9
2019,Batalha,Município,Básico - 1º ciclo,,,,,37.3
2019,Batalha,Município,Básico - 2º ciclo,,,,,28.4
2019,Batalha,Município,Básico - 3º ciclo,,,,,50.0
2019,Batalha,Município,Nenhum,,,,,12.3
2019,Batalha,Município,Secundário,,,,,66.1
2019,Batalha,Município,Superior,,,,,43.9
2019,Batalha,Município,Total,,,,,237.9
2019,Beja,Município,Básico - 1º ciclo,,,,,129.7
2019,Beja,Município,Básico - 2º ciclo,,,,,142.9
2019,Beja,Município,Básico - 3º ciclo,,,,,184.4
2019,Beja,Município,Nenhum,,,,,226.3
2019,Beja,Município,Secundário,,,,,238.1
2019,Beja,Município,Superior,,,,,131.1
2019,Beja,Município,Total,,,,,1052.5
2019,Belmonte,Município,Básico - 1º ciclo,,,,,51.8
2019,Belmonte,Município,Básico - 2º ciclo,,,,,32.8
2019,Belmonte,Município,Básico - 3º ciclo,,,,,47.7
2019,Belmonte,Município,Nenhum,,,,,21.9
2019,Belmonte,Município,Secundário,,,,,57.3
2019,Belmonte,Município,Superior,,,,,20.6
2019,Belmonte,Município,Total,,,,,232.2
2019,Benavente,Município,Básico - 1º ciclo,,,,,165.6
2019,Benavente,Município,Básico - 2º ciclo,,,,,157.4
2019,Benavente,Município,Básico - 3º ciclo,,,,,211.3
2019,Benavente,Município,Nenhum,,,,,87.9
2019,Benavente,Município,Secundário,,,,,261.3
2019,Benavente,Município,Superior,,,,,84.5
2019,Benavente,Município,Total,,,,,968.1
2019,Bombarral,Município,Básico - 1º ciclo,,,,,38.8
2019,Bombarral,Município,Básico - 2º ciclo,,,,,35.4
2019,Bombarral,Município,Básico - 3º ciclo,,,,,56.6
2019,Bombarral,Município,Nenhum,,,,,6.7
2019,Bombarral,Município,Secundário,,,,,70.2
2019,Bombarral,Município,Superior,,,,,23.7
2019,Bombarral,Município,Total,,,,,231.3
2019,Borba,Município,Básico - 1º ciclo,,,,,37.6
2019,Borba,Município,Básico - 2º ciclo,,,,,28.3
2019,Borba,Município,Básico - 3º ciclo,,,,,28.7
2019,Borba,Município,Nenhum,,,,,49.0
2019,Borba,Município,Secundário,,,,,50.3
2019,Borba,Município,Superior,,,,,11.3
2019,Borba,Município,Total,,,,,205.3
2019,Boticas,Município,Básico - 1º ciclo,,,,,46.6
2019,Boticas,Município,Básico - 2º ciclo,,,,,21.5
2019,Boticas,Município,Básico - 3º ciclo,,,,,11.6
2019,Boticas,Município,Nenhum,,,,,10.0
2019,Boticas,Município,Secundário,,,,,19.7
2019,Boticas,Município,Superior,,,,,11.8
2019,Boticas,Município,Total,,,,,121.1
2019,Braga,Município,Básico - 1º ciclo,,,,,932.7
2019,Braga,Município,Básico - 2º ciclo,,,,,761.4
2019,Braga,Município,Básico - 3º ciclo,,,,,1062.1
2019,Braga,Município,Nenhum,,,,,531.1
2019,Braga,Município,Secundário,,,,,1642.9
2019,Braga,Município,Superior,,,,,1417.9
2019,Braga,Município,Total,,,,,6348.1
2019,Bragança,Município,Básico - 1º ciclo,,,,,118.8
2019,Bragança,Município,Básico - 2º ciclo,,,,,127.7
2019,Bragança,Município,Básico - 3º ciclo,,,,,172.8
2019,Bragança,Município,Nenhum,,,,,65.3
2019,Bragança,Município,Secundário,,,,,221.0
2019,Bragança,Município,Superior,,,,,174.6
2019,Bragança,Município,Total,,,,,880.3
2019,Cabeceiras de Basto,Município,Básico - 1º ciclo,,,,,129.8
2019,Cabeceiras de Basto,Município,Básico - 2º ciclo,,,,,119.2
2019,Cabeceiras de Basto,Município,Básico - 3º ciclo,,,,,136.4
2019,Cabeceiras de Basto,Município,Nenhum,,,,,45.9
2019,Cabeceiras de Basto,Município,Secundário,,,,,198.9
2019,Cabeceiras de Basto,Município,Superior,,,,,91.8
2019,Cabeceiras de Basto,Município,Total,,,,,722.0
2019,Cadaval,Município,Básico - 1º ciclo,,,,,54.6
2019,Cadaval,Município,Básico - 2º ciclo,,,,,41.4
2019,Cadaval,Município,Básico - 3º ciclo,,,,,51.5
2019,Cadaval,Município,Nenhum,,,,,17.8
2019,Cadaval,Município,Secundário,,,,,70.0
2019,Cadaval,Município,Superior,,,,,23.4
2019,Cadaval,Município,Total,,,,,258.7
2019,Caldas da Rainha,Município,Básico - 1º ciclo,,,,,114.3
2019,Caldas da Rainha,Município,Básico - 2º ciclo,,,,,113.9
2019,Caldas da Rainha,Município,Básico - 3º ciclo,,,,,252.3
2019,Caldas da Rainha,Município,Nenhum,,,,,27.3
2019,Caldas da Rainha,Município,Secundário,,,,,381.4
2019,Caldas da Rainha,Município,Superior,,,,,193.2
2019,Caldas da Rainha,Município,Total,,,,,1082.4
2019,Calheta [R.A.A.],Município,Básico - 1º ciclo,,,,x,
2019,Calheta [R.A.A.],Município,Básico - 2º ciclo,,,,x,
2019,Calheta [R.A.A.],Município,Básico - 3º ciclo,,,,x,
2019,Calheta [R.A.A.],Município,Nenhum,,,,x,
2019,Calheta [R.A.A.],Município,Secundário,,,,x,
2019,Calheta [R.A.A.],Município,Superior,,,,x,
2019,Calheta [R.A.A.],Município,Total,,,,x,
2019,Calheta [R.A.M.],Município,Básico - 1º ciclo,,,,x,
2019,Calheta [R.A.M.],Município,Básico - 2º ciclo,,,,x,
2019,Calheta [R.A.M.],Município,Básico - 3º ciclo,,,,x,
2019,Calheta [R.A.M.],Município,Nenhum,,,,x,
2019,Calheta [R.A.M.],Município,Secundário,,,,x,
2019,Calheta [R.A.M.],Município,Superior,,,,x,
2019,Calheta [R.A.M.],Município,Total,,,,x,
2019,Câmara de Lobos,Município,Básico - 1º ciclo,,,,x,
2019,Câmara de Lobos,Município,Básico - 2º ciclo,,,,x,
2019,Câmara de Lobos,Município,Básico - 3º ciclo,,,,x,
2019,Câmara de Lobos,Município,Nenhum,,,,x,
2019,Câmara de Lobos,Município,Secundário,,,,x,
2019,Câmara de Lobos,Município,Superior,,,,x,
2019,Câmara de Lobos,Município,Total,,,,x,
2019,Caminha,Município,Básico - 1º ciclo,,,,,51.9
2019,Caminha,Município,Básico - 2º ciclo,,,,,36.0
2019,Caminha,Município,Básico - 3º ciclo,,,,,80.4
2019,Caminha,Município,Nenhum,,,,,6.2
2019,Caminha,Município,Secundário,,,,,94.8
2019,Caminha,Município,Superior,,,,,57.7
2019,Caminha,Município,Total,,,,,326.9
2019,Campo Maior,Município,Básico - 1º ciclo,,,,,67.1
2019,Campo Maior,Município,Básico - 2º ciclo,,,,,54.5
2019,Campo Maior,Município,Básico - 3º ciclo,,,,,70.7
2019,Campo Maior,Município,Nenhum,,,,,93.6
2019,Campo Maior,Município,Secundário,,,,,80.8
2019,Campo Maior,Município,Superior,,,,,19.0
2019,Campo Maior,Município,Total,,,,,385.6
2019,Cantanhede,Município,Básico - 1º ciclo,,,,,122.7
2019,Cantanhede,Município,Básico - 2º ciclo,,,,,101.5
2019,Cantanhede,Município,Básico - 3º ciclo,,,,,146.5
2019,Cantanhede,Município,Nenhum,,,,,53.8
2019,Cantanhede,Município,Secundário,,,,,193.4
2019,Cantanhede,Município,Superior,,,,,123.3
2019,Cantanhede,Município,Total,,,,,741.1
2019,Carrazeda de Ansiães,Município,Básico - 1º ciclo,,,,,51.1
2019,Carrazeda de Ansiães,Município,Básico - 2º ciclo,,,,,35.4
2019,Carrazeda de Ansiães,Município,Básico - 3º ciclo,,,,,34.3
2019,Carrazeda de Ansiães,Município,Nenhum,,,,,29.0
2019,Carrazeda de Ansiães,Município,Secundário,,,,,42.9
2019,Carrazeda de Ansiães,Município,Superior,,,,,19.4
2019,Carrazeda de Ansiães,Município,Total,,,,,212.2
2019,Carregal do Sal,Município,Básico - 1º ciclo,,,,,39.7
2019,Carregal do Sal,Município,Básico - 2º ciclo,,,,,39.6
2019,Carregal do Sal,Município,Básico - 3º ciclo,,,,,56.1
2019,Carregal do Sal,Município,Nenhum,,,,,17.8
2019,Carregal do Sal,Município,Secundário,,,,,46.1
2019,Carregal do Sal,Município,Superior,,,,,31.3
2019,Carregal do Sal,Município,Total,,,,,230.4
2019,Cartaxo,Município,Básico - 1º ciclo,,,,,55.4
2019,Cartaxo,Município,Básico - 2º ciclo,,,,,64.3
2019,Cartaxo,Município,Básico - 3º ciclo,,,,,96.3
2019,Cartaxo,Município,Nenhum,,,,,17.0
2019,Cartaxo,Município,Secundário,,,,,124.7
2019,Cartaxo,Município,Superior,,,,,76.8
2019,Cartaxo,Município,Total,,,,,434.5
2019,Cascais,Município,Básico - 1º ciclo,,,,,510.8
2019,Cascais,Município,Básico - 2º ciclo,,,,,541.6
2019,Cascais,Município,Básico - 3º ciclo,,,,,1059.8
2019,Cascais,Município,Nenhum,,,,,203.8
2019,Cascais,Município,Secundário,,,,,2096.5
2019,Cascais,Município,Superior,,,,,1246.8
2019,Cascais,Município,Total,,,,,5659.3
2019,Castanheira de Pêra,Município,Básico - 1º ciclo,,,,,15.3
2019,Castanheira de Pêra,Município,Básico - 2º ciclo,,,,,9.1
2019,Castanheira de Pêra,Município,Básico - 3º ciclo,,,,,16.8
2019,Castanheira de Pêra,Município,Nenhum,,,,,6.8
2019,Castanheira de Pêra,Município,Secundário,,,,,21.2
2019,Castanheira de Pêra,Município,Superior,,,,,7.9
2019,Castanheira de Pêra,Município,Total,,,,,77.1
2019,Castelo Branco,Município,Básico - 1º ciclo,,,,,235.8
2019,Castelo Branco,Município,Básico - 2º ciclo,,,,,147.1
2019,Castelo Branco,Município,Básico - 3º ciclo,,,,,289.3
2019,Castelo Branco,Município,Nenhum,,,,,163.1
2019,Castelo Branco,Município,Secundário,,,,,449.9
2019,Castelo Branco,Município,Superior,,,,,204.1
2019,Castelo Branco,Município,Total,,,,,1489.3
2019,Castelo de Paiva,Município,Básico - 1º ciclo,,,,,103.1
2019,Castelo de Paiva,Município,Básico - 2º ciclo,,,,,121.9
2019,Castelo de Paiva,Município,Básico - 3º ciclo,,,,,150.9
2019,Castelo de Paiva,Município,Nenhum,,,,,33.8
2019,Castelo de Paiva,Município,Secundário,,,,,143.9
2019,Castelo de Paiva,Município,Superior,,,,,44.3
2019,Castelo de Paiva,Município,Total,,,,,598.0
2019,Castelo de Vide,Município,Básico - 1º ciclo,,,,,12.0
2019,Castelo de Vide,Município,Básico - 2º ciclo,,,,,8.1
2019,Castelo de Vide,Município,Básico - 3º ciclo,,,,,14.9
2019,Castelo de Vide,Município,Nenhum,,,,,5.7
2019,Castelo de Vide,Município,Secundário,,,,,20.4
2019,Castelo de Vide,Município,Superior,,,,,8.4
2019,Castelo de Vide,Município,Total,,,,,69.5
2019,Castro Daire,Município,Básico - 1º ciclo,,,,,147.1
2019,Castro Daire,Município,Básico - 2º ciclo,,,,,105.2
2019,Castro Daire,Município,Básico - 3º ciclo,,,,,119.3
2019,Castro Daire,Município,Nenhum,,,,,50.9
2019,Castro Daire,Município,Secundário,,,,,148.3
2019,Castro Daire,Município,Superior,,,,,47.5
2019,Castro Daire,Município,Total,,,,,618.3
2019,Castro Marim,Município,Básico - 1º ciclo,,,,,31.4
2019,Castro Marim,Município,Básico - 2º ciclo,,,,,29.0
2019,Castro Marim,Município,Básico - 3º ciclo,,,,,30.7
2019,Castro Marim,Município,Nenhum,,,,,15.0
2019,Castro Marim,Município,Secundário,,,,,31.1
2019,Castro Marim,Município,Superior,,,,,9.3
2019,Castro Marim,Município,Total,,,,,146.5
2019,Castro Verde,Município,Básico - 1º ciclo,,,,,29.0
2019,Castro Verde,Município,Básico - 2º ciclo,,,,,15.0
2019,Castro Verde,Município,Básico - 3º ciclo,,,,,30.8
2019,Castro Verde,Município,Nenhum,,,,,31.4
2019,Castro Verde,Município,Secundário,,,,,36.8
2019,Castro Verde,Município,Superior,,,,,24.5
2019,Castro Verde,Município,Total,,,,,167.4
2019,Celorico da Beira,Município,Básico - 1º ciclo,,,,,54.5
2019,Celorico da Beira,Município,Básico - 2º ciclo,,,,,22.0
2019,Celorico da Beira,Município,Básico - 3º ciclo,,,,,33.3
2019,Celorico da Beira,Município,Nenhum,,,,,24.3
2019,Celorico da Beira,Município,Secundário,,,,,42.2
2019,Celorico da Beira,Município,Superior,,,,,19.8
2019,Celorico da Beira,Município,Total,,,,,196.1
2019,Celorico de Basto,Município,Básico - 1º ciclo,,,,,186.5
2019,Celorico de Basto,Município,Básico - 2º ciclo,,,,,126.8
2019,Celorico de Basto,Município,Básico - 3º ciclo,,,,,138.9
2019,Celorico de Basto,Município,Nenhum,,,,,60.3
2019,Celorico de Basto,Município,Secundário,,,,,131.1
2019,Celorico de Basto,Município,Superior,,,,,64.7
2019,Celorico de Basto,Município,Total,,,,,708.3
2019,Chamusca,Município,Básico - 1º ciclo,,,,,39.8
2019,Chamusca,Município,Básico - 2º ciclo,,,,,28.1
2019,Chamusca,Município,Básico - 3º ciclo,,,,,47.6
2019,Chamusca,Município,Nenhum,,,,,12.7
2019,Chamusca,Município,Secundário,,,,,42.8
2019,Chamusca,Município,Superior,,,,,10.8
2019,Chamusca,Município,Total,,,,,181.7
2019,Chaves,Município,Básico - 1º ciclo,,,,,377.2
2019,Chaves,Município,Básico - 2º ciclo,,,,,194.7
2019,Chaves,Município,Básico - 3º ciclo,,,,,273.2
2019,Chaves,Município,Nenhum,,,,,110.6
2019,Chaves,Município,Secundário,,,,,352.0
2019,Chaves,Município,Superior,,,,,183.3
2019,Chaves,Município,Total,,,,,1490.8
2019,Cinfães,Município,Básico - 1º ciclo,,,,,273.8
2019,Cinfães,Município,Básico - 2º ciclo,,,,,149.1
2019,Cinfães,Município,Básico - 3º ciclo,,,,,148.9
2019,Cinfães,Município,Nenhum,,,,,59.6
2019,Cinfães,Município,Secundário,,,,,166.5
2019,Cinfães,Município,Superior,,,,,33.3
2019,Cinfães,Município,Total,,,,,831.2
2019,Coimbra,Município,Básico - 1º ciclo,,,,,328.6
2019,Coimbra,Município,Básico - 2º ciclo,,,,,339.3
2019,Coimbra,Município,Básico - 3º ciclo,,,,,656.9
2019,Coimbra,Município,Nenhum,,,,,258.7
2019,Coimbra,Município,Secundário,,,,,1088.1
2019,Coimbra,Município,Superior,,,,,1127.3
2019,Coimbra,Município,Total,,,,,3798.8
2019,Condeixa-a-Nova,Município,Básico - 1º ciclo,,,,,33.8
2019,Condeixa-a-Nova,Município,Básico - 2º ciclo,,,,,25.1
2019,Condeixa-a-Nova,Município,Básico - 3º ciclo,,,,,54.8
2019,Condeixa-a-Nova,Município,Nenhum,,,,,31.4
2019,Condeixa-a-Nova,Município,Secundário,,,,,89.5
2019,Condeixa-a-Nova,Município,Superior,,,,,95.8
2019,Condeixa-a-Nova,Município,Total,,,,,330.4
2019,Constância,Município,Básico - 1º ciclo,,,,,21.6
2019,Constância,Município,Básico - 2º ciclo,,,,,14.7
2019,Constância,Município,Básico - 3º ciclo,,,,,28.6
2019,Constância,Município,Nenhum,,,,,7.0
2019,Constância,Município,Secundário,,,,,43.3
2019,Constância,Município,Superior,,,,,15.6
2019,Constância,Município,Total,,,,,130.7
2019,Coruche,Município,Básico - 1º ciclo,,,,,170.2
2019,Coruche,Município,Básico - 2º ciclo,,,,,94.7
2019,Coruche,Município,Básico - 3º ciclo,,,,,96.0
2019,Coruche,Município,Nenhum,,,,,88.7
2019,Coruche,Município,Secundário,,,,,91.8
2019,Coruche,Município,Superior,,,,,41.9
2019,Coruche,Município,Total,,,,,583.2
2019,Corvo,Município,Básico - 1º ciclo,,,,x,
2019,Corvo,Município,Básico - 2º ciclo,,,,x,
2019,Corvo,Município,Básico - 3º ciclo,,,,x,
2019,Corvo,Município,Nenhum,,,,x,
2019,Corvo,Município,Secundário,,,,x,
2019,Corvo,Município,Superior,,,,x,
2019,Corvo,Município,Total,,,,x,
2019,Covilhã,Município,Básico - 1º ciclo,,,,,274.9
2019,Covilhã,Município,Básico - 2º ciclo,,,,,203.0
2019,Covilhã,Município,Básico - 3º ciclo,,,,,274.1
2019,Covilhã,Município,Nenhum,,,,,90.5
2019,Covilhã,Município,Secundário,,,,,402.2
2019,Covilhã,Município,Superior,,,,,242.8
2019,Covilhã,Município,Total,,,,,1487.5
2019,Crato,Município,Básico - 1º ciclo,,,,,26.7
2019,Crato,Município,Básico - 2º ciclo,,,,,12.7
2019,Crato,Município,Básico - 3º ciclo,,,,,15.0
2019,Crato,Município,Nenhum,,,,,12.5
2019,Crato,Município,Secundário,,,,,20.4
2019,Crato,Município,Superior,,,,,12.0
2019,Crato,Município,Total,,,,,99.3
2019,Cuba,Município,Básico - 1º ciclo,,,,,22.5
2019,Cuba,Município,Básico - 2º ciclo,,,,,30.9
2019,Cuba,Município,Básico - 3º ciclo,,,,,31.0
2019,Cuba,Município,Nenhum,,,,,30.2
2019,Cuba,Município,Secundário,,,,,32.3
2019,Cuba,Município,Superior,,,,,15.4
2019,Cuba,Município,Total,,,,,162.3
2019,Elvas,Município,Básico - 1º ciclo,,,,,176.8
2019,Elvas,Município,Básico - 2º ciclo,,,,,140.2
2019,Elvas,Município,Básico - 3º ciclo,,,,,197.2
2019,Elvas,Município,Nenhum,,,,,221.4
2019,Elvas,Município,Secundário,,,,,255.3
2019,Elvas,Município,Superior,,,,,75.8
2019,Elvas,Município,Total,,,,,1066.7
2019,Entroncamento,Município,Básico - 1º ciclo,,,,,35.7
2019,Entroncamento,Município,Básico - 2º ciclo,,,,,48.3
2019,Entroncamento,Município,Básico - 3º ciclo,,,,,90.2
2019,Entroncamento,Município,Nenhum,,,,,27.7
2019,Entroncamento,Município,Secundário,,,,,147.8
2019,Entroncamento,Município,Superior,,,,,82.8
2019,Entroncamento,Município,Total,,,,,432.3
2019,Espinho,Município,Básico - 1º ciclo,,,,,318.3
2019,Espinho,Município,Básico - 2º ciclo,,,,,262.0
2019,Espinho,Município,Básico - 3º ciclo,,,,,270.3
2019,Espinho,Município,Nenhum,,,,,118.8
2019,Espinho,Município,Secundário,,,,,357.0
2019,Espinho,Município,Superior,,,,,189.1
2019,Espinho,Município,Total,,,,,1515.3
2019,Esposende,Município,Básico - 1º ciclo,,,,,98.7
2019,Esposende,Município,Básico - 2º ciclo,,,,,85.8
2019,Esposende,Município,Básico - 3º ciclo,,,,,117.4
2019,Esposende,Município,Nenhum,,,,,9.3
2019,Esposende,Município,Secundário,,,,,190.3
2019,Esposende,Município,Superior,,,,,148.8
2019,Esposende,Município,Total,,,,,650.1
2019,Estarreja,Município,Básico - 1º ciclo,,,,,119.2
2019,Estarreja,Município,Básico - 2º ciclo,,,,,113.8
2019,Estarreja,Município,Básico - 3º ciclo,,,,,140.7
2019,Estarreja,Município,Nenhum,,,,,119.7
2019,Estarreja,Município,Secundário,,,,,159.0
2019,Estarreja,Município,Superior,,,,,86.1
2019,Estarreja,Município,Total,,,,,738.4
2019,Estremoz,Município,Básico - 1º ciclo,,,,,49.2
2019,Estremoz,Município,Básico - 2º ciclo,,,,,47.7
2019,Estremoz,Município,Básico - 3º ciclo,,,,,58.7
2019,Estremoz,Município,Nenhum,,,,,77.3
2019,Estremoz,Município,Secundário,,,,,84.6
2019,Estremoz,Município,Superior,,,,,39.0
2019,Estremoz,Município,Total,,,,,356.4
2019,Évora,Município,Básico - 1º ciclo,,,,,170.1
2019,Évora,Município,Básico - 2º ciclo,,,,,159.3
2019,Évora,Município,Básico - 3º ciclo,,,,,266.4
2019,Évora,Município,Nenhum,,,,,110.7
2019,Évora,Município,Secundário,,,,,432.6
2019,Évora,Município,Superior,,,,,296.7
2019,Évora,Município,Total,,,,,1435.8
2019,Fafe,Município,Básico - 1º ciclo,,,,,535.7
2019,Fafe,Município,Básico - 2º ciclo,,,,,382.1
2019,Fafe,Município,Básico - 3º ciclo,,,,,321.3
2019,Fafe,Município,Nenhum,,,,,73.7
2019,Fafe,Município,Secundário,,,,,392.2
2019,Fafe,Município,Superior,,,,,221.7
2019,Fafe,Município,Total,,,,,1926.6
2019,Faro,Município,Básico - 1º ciclo,,,,,179.0
2019,Faro,Município,Básico - 2º ciclo,,,,,152.3
2019,Faro,Município,Básico - 3º ciclo,,,,,229.9
2019,Faro,Município,Nenhum,,,,,112.4
2019,Faro,Município,Secundário,,,,,387.3
2019,Faro,Município,Superior,,,,,237.1
2019,Faro,Município,Total,,,,,1298.0
2019,Felgueiras,Município,Básico - 1º ciclo,,,,,535.1
2019,Felgueiras,Município,Básico - 2º ciclo,,,,,229.0
2019,Felgueiras,Município,Básico - 3º ciclo,,,,,296.2
2019,Felgueiras,Município,Nenhum,,,,,85.6
2019,Felgueiras,Município,Secundário,,,,,448.9
2019,Felgueiras,Município,Superior,,,,,233.2
2019,Felgueiras,Município,Total,,,,,1827.9
2019,Ferreira do Alentejo,Município,Básico - 1º ciclo,,,,,40.6
2019,Ferreira do Alentejo,Município,Básico - 2º ciclo,,,,,46.2
2019,Ferreira do Alentejo,Município,Básico - 3º ciclo,,,,,35.9
2019,Ferreira do Alentejo,Município,Nenhum,,,,,39.4
2019,Ferreira do Alentejo,Município,Secundário,,,,,50.8
2019,Ferreira do Alentejo,Município,Superior,,,,,19.7
2019,Ferreira do Alentejo,Município,Total,,,,,232.6
2019,Ferreira do Zêzere,Município,Básico - 1º ciclo,,,,,28.8
2019,Ferreira do Zêzere,Município,Básico - 2º ciclo,,,,,12.9
2019,Ferreira do Zêzere,Município,Básico - 3º ciclo,,,,,29.3
2019,Ferreira do Zêzere,Município,Nenhum,,,,,5.8
2019,Ferreira do Zêzere,Município,Secundário,,,,,44.6
2019,Ferreira do Zêzere,Município,Superior,,,,,14.5
2019,Ferreira do Zêzere,Município,Total,,,,,135.8
2019,Figueira da Foz,Município,Básico - 1º ciclo,,,,,256.6
2019,Figueira da Foz,Município,Básico - 2º ciclo,,,,,231.3
2019,Figueira da Foz,Município,Básico - 3º ciclo,,,,,434.3
2019,Figueira da Foz,Município,Nenhum,,,,,206.4
2019,Figueira da Foz,Município,Secundário,,,,,548.1
2019,Figueira da Foz,Município,Superior,,,,,289.7
2019,Figueira da Foz,Município,Total,,,,,1966.3
2019,Figueira de Castelo Rodrigo,Município,Básico - 1º ciclo,,,,,41.0
2019,Figueira de Castelo Rodrigo,Município,Básico - 2º ciclo,,,,,28.8
2019,Figueira de Castelo Rodrigo,Município,Básico - 3º ciclo,,,,,38.2
2019,Figueira de Castelo Rodrigo,Município,Nenhum,,,,,25.9
2019,Figueira de Castelo Rodrigo,Município,Secundário,,,,,40.6
2019,Figueira de Castelo Rodrigo,Município,Superior,,,,,17.1
2019,Figueira de Castelo Rodrigo,Município,Total,,,,,191.6
2019,Figueiró dos Vinhos,Município,Básico - 1º ciclo,,,,,24.6
2019,Figueiró dos Vinhos,Município,Básico - 2º ciclo,,,,,27.8
2019,Figueiró dos Vinhos,Município,Básico - 3º ciclo,,,,,48.3
2019,Figueiró dos Vinhos,Município,Nenhum,,,,,10.8
2019,Figueiró dos Vinhos,Município,Secundário,,,,,49.0
2019,Figueiró dos Vinhos,Município,Superior,,,,,18.0
2019,Figueiró dos Vinhos,Município,Total,,,,,178.5
2019,Fornos de Algodres,Município,Básico - 1º ciclo,,,,,28.8
2019,Fornos de Algodres,Município,Básico - 2º ciclo,,,,,18.9
2019,Fornos de Algodres,Município,Básico - 3º ciclo,,,,,37.8
2019,Fornos de Algodres,Município,Nenhum,,,,,8.2
2019,Fornos de Algodres,Município,Secundário,,,,,48.2
2019,Fornos de Algodres,Município,Superior,,,,,15.6
2019,Fornos de Algodres,Município,Total,,,,,157.4
2019,Freixo de Espada à Cinta,Município,Básico - 1º ciclo,,,,,34.7
2019,Freixo de Espada à Cinta,Município,Básico - 2º ciclo,,,,,27.3
2019,Freixo de Espada à Cinta,Município,Básico - 3º ciclo,,,,,42.9
2019,Freixo de Espada à Cinta,Município,Nenhum,,,,,52.0
2019,Freixo de Espada à Cinta,Município,Secundário,,,,,29.8
2019,Freixo de Espada à Cinta,Município,Superior,,,,,4.0
2019,Freixo de Espada à Cinta,Município,Total,,,,,190.8
2019,Fronteira,Município,Básico - 1º ciclo,,,,,19.7
2019,Fronteira,Município,Básico - 2º ciclo,,,,,23.4
2019,Fronteira,Município,Básico - 3º ciclo,,,,,29.5
2019,Fronteira,Município,Nenhum,,,,,6.1
2019,Fronteira,Município,Secundário,,,,,37.5
2019,Fronteira,Município,Superior,,,,,5.9
2019,Fronteira,Município,Total,,,,,122.1
2019,Funchal,Município,Básico - 1º ciclo,,,,x,
2019,Funchal,Município,Básico - 2º ciclo,,,,x,
2019,Funchal,Município,Básico - 3º ciclo,,,,x,
2019,Funchal,Município,Nenhum,,,,x,
2019,Funchal,Município,Secundário,,,,x,
2019,Funchal,Município,Superior,,,,x,
2019,Funchal,Município,Total,,,,x,
2019,Fundão,Município,Básico - 1º ciclo,,,,,180.7
2019,Fundão,Município,Básico - 2º ciclo,,,,,131.6
2019,Fundão,Município,Básico - 3º ciclo,,,,,173.9
2019,Fundão,Município,Nenhum,,,,,81.2
2019,Fundão,Município,Secundário,,,,,152.4
2019,Fundão,Município,Superior,,,,,89.8
2019,Fundão,Município,Total,,,,,809.6
2019,Gavião,Município,Básico - 1º ciclo,,,,,11.2
2019,Gavião,Município,Básico - 2º ciclo,,,,,13.5
2019,Gavião,Município,Básico - 3º ciclo,,,,,19.3
2019,Gavião,Município,Nenhum,,,,,6.2
2019,Gavião,Município,Secundário,,,,,28.2
2019,Gavião,Município,Superior,,,,,5.8
2019,Gavião,Município,Total,,,,,84.2
2019,Góis,Município,Básico - 1º ciclo,,,,,22.2
2019,Góis,Município,Básico - 2º ciclo,,,,,12.1
2019,Góis,Município,Básico - 3º ciclo,,,,,25.5
2019,Góis,Município,Nenhum,,,,,5.2
2019,Góis,Município,Secundário,,,,,45.8
2019,Góis,Município,Superior,,,,,10.1
2019,Góis,Município,Total,,,,,120.8
2019,Golegã,Município,Básico - 1º ciclo,,,,,14.5
2019,Golegã,Município,Básico - 2º ciclo,,,,,14.2
2019,Golegã,Município,Básico - 3º ciclo,,,,,16.1
2019,Golegã,Município,Nenhum,,,,,2.4
2019,Golegã,Município,Secundário,,,,,26.2
2019,Golegã,Município,Superior,,,,,8.7
2019,Golegã,Município,Total,,,,,82.0
2019,Gondomar,Município,Básico - 1º ciclo,,,,,1164.4
2019,Gondomar,Município,Básico - 2º ciclo,,,,,1047.3
2019,Gondomar,Município,Básico - 3º ciclo,,,,,1313.3
2019,Gondomar,Município,Nenhum,,,,,250.2
2019,Gondomar,Município,Secundário,,,,,1705.8
2019,Gondomar,Município,Superior,,,,,689.4
2019,Gondomar,Município,Total,,,,,6170.3
